
S&P 500 INDEX,Last: 6706.21,Change:  74.02
Date: 16 marzo 2026 alle ore 13:10 GMT-4,Bid: 6704.5698,Ask: 6708.0298,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 21 2026,SPX260821C06060000,0,0,868.3,875.3,0,0.2494,0.7827,0.0003,0,6060.00,SPX260821P06060000,176.51,0,146.8,147.6,0,0.2491,-0.218,0.0003,14
Fri Aug 21 2026,SPX260821C06070000,0,0,860.1,867,0,0.2486,0.7804,0.0003,0,6070.00,SPX260821P06070000,122.58,0,148.4,149.2,0,0.2483,-0.2204,0.0003,10
Fri Aug 21 2026,SPX260821C06075000,1122.68,0,856,862.9,0,0.2482,0.7792,0.0003,3,6075.00,SPX260821P06075000,154.89,-26.51,149.2,150,6,0.248,-0.2216,0.0003,912
Fri Aug 21 2026,SPX260821C06080000,0,0,851.9,858.9,0,0.2478,0.7779,0.0003,0,6080.00,SPX260821P06080000,168.9,0,150.1,150.9,0,0.2476,-0.2228,0.0003,13
Fri Aug 21 2026,SPX260821C06090000,0,0,843.7,850.7,0,0.247,0.7755,0.0003,0,6090.00,SPX260821P06090000,176.25,0,151.7,152.6,0,0.2468,-0.2252,0.0003,140
Fri Aug 21 2026,SPX260821C06100000,919.88,0,836.4,842.5,0,0.2465,0.773,0.0003,267,6100.00,SPX260821P06100000,152.71,-33.59,153.4,154.2,105,0.246,-0.2277,0.0003,2954
Fri Aug 21 2026,SPX260821C06110000,0,0,827.5,834.4,0,0.2454,0.7706,0.0003,0,6110.00,SPX260821P06110000,137.1,0,155.1,155.9,0,0.2452,-0.2302,0.0003,6
Fri Aug 21 2026,SPX260821C06120000,0,0,819.4,826.3,0,0.2446,0.768,0.0003,0,6120.00,SPX260821P06120000,162.35,-27.95,156.8,157.7,4,0.2444,-0.2327,0.0003,50
Fri Aug 21 2026,SPX260821C06125000,1041.76,0,815.3,822.2,0,0.2442,0.7668,0.0003,1,6125.00,SPX260821P06125000,159.72,-31.53,157.7,158.5,2,0.244,-0.234,0.0003,414
Fri Aug 21 2026,SPX260821C06130000,0,0,811.3,818.2,0,0.2438,0.7655,0.0003,0,6130.00,SPX260821P06130000,177.54,0,158.6,159.4,0,0.2436,-0.2352,0.0003,10
Fri Aug 21 2026,SPX260821C06140000,0,0,803.2,810.1,0,0.243,0.7629,0.0003,0,6140.00,SPX260821P06140000,0,0,160.3,161.2,0,0.2429,-0.2378,0.0003,0
Fri Aug 21 2026,SPX260821C06150000,869.59,0,796,802.1,0,0.2426,0.7603,0.0003,77,6150.00,SPX260821P06150000,196.81,0,162.1,163.1,0,0.242,-0.2404,0.0003,757
Fri Aug 21 2026,SPX260821C06160000,835.3,0,787.2,794,0,0.2414,0.7577,0.0003,1,6160.00,SPX260821P06160000,162.76,0,163.9,164.7,0,0.2413,-0.243,0.0003,12
Fri Aug 21 2026,SPX260821C06170000,840.45,0,779.2,786,0,0.2406,0.7551,0.0003,1,6170.00,SPX260821P06170000,193.6,0,165.7,166.6,0,0.2405,-0.2456,0.0003,8
Fri Aug 21 2026,SPX260821C06175000,921.4,0,775.2,782,0,0.2402,0.7538,0.0003,72,6175.00,SPX260821P06175000,185.59,0,166.7,167.5,0,0.2401,-0.247,0.0003,819
Fri Aug 21 2026,SPX260821C06180000,0,0,771.2,778,0,0.2398,0.7524,0.0003,0,6180.00,SPX260821P06180000,180.5,0,167.6,168.4,0,0.2397,-0.2483,0.0003,7
Fri Aug 21 2026,SPX260821C06190000,908.47,0,763.2,770,0,0.239,0.7497,0.0003,1,6190.00,SPX260821P06190000,174.94,0,169.4,170.3,0,0.2389,-0.251,0.0003,69
Fri Aug 21 2026,SPX260821C06200000,719.35,0,756.1,762.1,0,0.2385,0.747,0.0003,2626,6200.00,SPX260821P06200000,199.89,0,171.3,172.1,0,0.2381,-0.2537,0.0003,6636
Fri Aug 21 2026,SPX260821C06210000,0,0,749.4,751.5,0,0.2373,0.7442,0.0003,0,6210.00,SPX260821P06210000,169.6,0,173.2,174.1,0,0.2373,-0.2565,0.0003,28
Fri Aug 21 2026,SPX260821C06220000,0,0,741.7,743.6,0,0.2366,0.7415,0.0003,0,6220.00,SPX260821P06220000,143.1,0,175.1,176,0,0.2365,-0.2593,0.0003,1
Fri Aug 21 2026,SPX260821C06225000,789.82,0,737.5,739.7,0,0.2361,0.74,0.0003,75,6225.00,SPX260821P06225000,178.25,-34.3,176.1,177.1,72,0.2361,-0.2607,0.0003,386
Fri Aug 21 2026,SPX260821C06230000,0,0,733.6,735.7,0,0.2358,0.7386,0.0003,0,6230.00,SPX260821P06230000,177.55,-36.15,177.1,178,12,0.2357,-0.2621,0.0003,2
Fri Aug 21 2026,SPX260821C06240000,0,0,725.7,727.9,0,0.235,0.7358,0.0003,0,6240.00,SPX260821P06240000,174.13,0,179.1,179.9,0,0.2349,-0.2649,0.0003,23
Fri Aug 21 2026,SPX260821C06250000,717.12,41.72,718.1,720,1,0.2343,0.7329,0.0003,235,6250.00,SPX260821P06250000,184.93,-33.22,181,181.9,21,0.2342,-0.2678,0.0003,1302
Fri Aug 21 2026,SPX260821C06260000,0,0,710.3,712.2,0,0.2335,0.73,0.0003,0,6260.00,SPX260821P06260000,192.94,0,183,183.9,0,0.2334,-0.2707,0.0003,20
Fri Aug 21 2026,SPX260821C06270000,0,0,702.5,704.4,0,0.2327,0.7271,0.0003,0,6270.00,SPX260821P06270000,220.49,0,185.1,186,0,0.2325,-0.2736,0.0003,261
Fri Aug 21 2026,SPX260821C06275000,788.96,0,698.6,700.5,0,0.2322,0.7256,0.0003,128,6275.00,SPX260821P06275000,184.9,-39.1,186.1,186.9,268,0.2321,-0.2751,0.0003,2387
Fri Aug 21 2026,SPX260821C06280000,0,0,694.5,696.6,0,0.2318,0.7242,0.0003,0,6280.00,SPX260821P06280000,225.49,0,187.1,188,0,0.2318,-0.2766,0.0003,297
Fri Aug 21 2026,SPX260821C06290000,0,0,686.6,688.9,0,0.2309,0.7212,0.0003,0,6290.00,SPX260821P06290000,176.46,0,189.2,190.1,0,0.231,-0.2796,0.0003,6
Fri Aug 21 2026,SPX260821C06300000,687.98,0,679.2,681.2,0,0.2302,0.7182,0.0003,1465,6300.00,SPX260821P06300000,193.69,-36.26,191.3,192.1,11,0.2301,-0.2826,0.0003,5904
Fri Aug 21 2026,SPX260821C06310000,0,0,671.3,673.4,0,0.2294,0.7151,0.0003,0,6310.00,SPX260821P06310000,201.23,-31.17,193.4,194.3,6,0.2294,-0.2856,0.0003,157
Fri Aug 21 2026,SPX260821C06320000,682.54,0,663.5,665.8,0,0.2285,0.712,0.0003,5,6320.00,SPX260821P06320000,209.05,0,195.5,196.5,0,0.2286,-0.2887,0.0003,24
Fri Aug 21 2026,SPX260821C06325000,708.83,0,659.8,661.9,0,0.2282,0.7105,0.0003,1991,6325.00,SPX260821P06325000,195.97,-40.08,196.6,197.5,20,0.2281,-0.2902,0.0003,1364
Fri Aug 21 2026,SPX260821C06330000,0,0,656.1,658.1,0,0.2277,0.7089,0.0003,0,6330.00,SPX260821P06330000,215.83,0,197.7,198.6,0,0.2278,-0.2918,0.0003,44
Fri Aug 21 2026,SPX260821C06340000,0,0,648.2,650.5,0,0.2269,0.7058,0.0004,0,6340.00,SPX260821P06340000,219.3,0,199.9,200.8,0,0.227,-0.2949,0.0004,33
Fri Aug 21 2026,SPX260821C06350000,689.46,0,640.9,642.8,0,0.2262,0.7026,0.0004,2538,6350.00,SPX260821P06350000,208.29,-34.01,202.1,203,16,0.2261,-0.2981,0.0004,3361
Fri Aug 21 2026,SPX260821C06360000,782.85,0,633.1,635.2,0,0.2253,0.6994,0.0004,1,6360.00,SPX260821P06360000,223.25,0,204.3,205.3,0,0.2253,-0.3013,0.0004,62
Fri Aug 21 2026,SPX260821C06370000,0,0,625.7,627.7,0,0.2245,0.6962,0.0004,0,6370.00,SPX260821P06370000,211.77,-35.68,206.6,207.5,12,0.2245,-0.3045,0.0004,24
Fri Aug 21 2026,SPX260821C06375000,629.8,0,621.9,623.9,0,0.2241,0.6946,0.0004,1956,6375.00,SPX260821P06375000,206.93,-41.82,207.7,208.6,20,0.2241,-0.3062,0.0004,1203
Fri Aug 21 2026,SPX260821C06380000,0,0,618.2,620.1,0,0.2237,0.6929,0.0004,0,6380.00,SPX260821P06380000,217.04,-33.01,208.9,209.8,4,0.2237,-0.3078,0.0004,12
Fri Aug 21 2026,SPX260821C06390000,579.9,0,610.3,612.6,0,0.2229,0.6896,0.0004,1,6390.00,SPX260821P06390000,199.65,0,211.2,212.1,0,0.2229,-0.3111,0.0004,32
Fri Aug 21 2026,SPX260821C06400000,569.37,0,603.2,605.1,0,0.2221,0.6863,0.0004,6018,6400.00,SPX260821P06400000,222.86,-32.54,213.5,214.4,8,0.2221,-0.3144,0.0004,5964
Fri Aug 21 2026,SPX260821C06410000,0,0,595.7,597.7,0,0.2213,0.6829,0.0004,0,6410.00,SPX260821P06410000,216.1,-41.95,215.4,216.8,15,0.2211,-0.3178,0.0004,45
Fri Aug 21 2026,SPX260821C06420000,0,0,588.2,590.2,0,0.2205,0.6796,0.0004,0,6420.00,SPX260821P06420000,207.2,0,217.8,219.2,0,0.2203,-0.3212,0.0004,4
Fri Aug 21 2026,SPX260821C06425000,790.83,0,584.5,586.6,0,0.2201,0.6778,0.0004,1076,6425.00,SPX260821P06425000,221.92,-40.23,219.1,220.4,16,0.2199,-0.3229,0.0004,2253
Fri Aug 21 2026,SPX260821C06430000,0,0,580.8,582.8,0,0.2196,0.6761,0.0004,0,6430.00,SPX260821P06430000,260.83,0,220.2,221.6,0,0.2195,-0.3246,0.0004,16
Fri Aug 21 2026,SPX260821C06440000,618,0,573.4,575.4,0,0.2189,0.6727,0.0004,1,6440.00,SPX260821P06440000,236.5,0,222.5,224.1,0,0.2187,-0.328,0.0004,94
Fri Aug 21 2026,SPX260821C06450000,551.2,0,566.1,568,0,0.218,0.6692,0.0004,8694,6450.00,SPX260821P06450000,222.37,-46.68,225,226.5,1,0.2179,-0.3315,0.0004,5457
Fri Aug 21 2026,SPX260821C06460000,619.57,0,558.7,560.7,0,0.2172,0.6657,0.0004,21,6460.00,SPX260821P06460000,249.93,0,227.5,229,0,0.2171,-0.3351,0.0004,4
Fri Aug 21 2026,SPX260821C06470000,0,0,551.4,553.5,0,0.2163,0.6621,0.0004,0,6470.00,SPX260821P06470000,248.4,0,230,231.5,0,0.2162,-0.3386,0.0004,12
Fri Aug 21 2026,SPX260821C06475000,531.6,0,548,549.8,0,0.216,0.6603,0.0004,1638,6475.00,SPX260821P06475000,230.25,-45.9,231.5,232.7,612,0.2158,-0.3404,0.0004,2693
Fri Aug 21 2026,SPX260821C06480000,516.5,0,544.1,546.1,0,0.2156,0.6585,0.0004,2,6480.00,SPX260821P06480000,181.13,0,232.6,234.1,0,0.2154,-0.3422,0.0004,35
Fri Aug 21 2026,SPX260821C06490000,0,0,536.9,538.9,0,0.2147,0.6549,0.0004,0,6490.00,SPX260821P06490000,208.09,0,235.1,236.6,0,0.2146,-0.3458,0.0004,94
Fri Aug 21 2026,SPX260821C06500000,531.53,36.58,529.8,531.7,3,0.2139,0.6512,0.0004,4370,6500.00,SPX260821P06500000,234.87,-48.63,237.9,239.2,53,0.2138,-0.3495,0.0004,5757
Fri Aug 21 2026,SPX260821C06510000,547.7,0,522.4,524.4,0,0.2131,0.6475,0.0004,7,6510.00,SPX260821P06510000,209.15,0,240.4,241.9,0,0.213,-0.3532,0.0004,4
Fri Aug 21 2026,SPX260821C06520000,0,0,515.3,517.1,0,0.2122,0.6438,0.0004,0,6520.00,SPX260821P06520000,0,0,243,244.6,0,0.2122,-0.3569,0.0004,0
Fri Aug 21 2026,SPX260821C06525000,615,0,511.7,513.5,0,0.2118,0.6419,0.0004,325,6525.00,SPX260821P06525000,290.9,0,244.4,245.9,0,0.2117,-0.3588,0.0004,1311
Fri Aug 21 2026,SPX260821C06530000,0,0,508.1,509.9,0,0.2114,0.64,0.0004,0,6530.00,SPX260821P06530000,264,0,245.7,247.3,0,0.2113,-0.3607,0.0004,57
Fri Aug 21 2026,SPX260821C06540000,0,0,501,502.8,0,0.2106,0.6362,0.0004,0,6540.00,SPX260821P06540000,236.89,0,248.5,250,0,0.2105,-0.3645,0.0004,5
Fri Aug 21 2026,SPX260821C06550000,498.53,37.43,494,495.7,2,0.2098,0.6324,0.0004,161,6550.00,SPX260821P06550000,256.68,-41.97,251.2,252.7,23,0.2096,-0.3683,0.0004,905
Fri Aug 21 2026,SPX260821C06560000,534.47,0,486.9,488.7,0,0.2089,0.6285,0.0004,30,6560.00,SPX260821P06560000,294.28,0,254,255.5,0,0.2088,-0.3722,0.0004,61
Fri Aug 21 2026,SPX260821C06570000,0,0,479.9,481.7,0,0.208,0.6246,0.0004,0,6570.00,SPX260821P06570000,240.1,0,256.8,258.3,0,0.208,-0.3761,0.0004,8
Fri Aug 21 2026,SPX260821C06575000,524.81,0,476.4,478.2,0,0.2076,0.6226,0.0004,180,6575.00,SPX260821P06575000,261.27,-45.33,258.2,259.7,170,0.2076,-0.3781,0.0004,905
Fri Aug 21 2026,SPX260821C06580000,0,0,472.9,474.7,0,0.2072,0.6206,0.0004,0,6580.00,SPX260821P06580000,259.45,-48.75,259.6,261.2,26,0.2072,-0.3801,0.0004,7
Fri Aug 21 2026,SPX260821C06590000,0,0,466,467.7,0,0.2064,0.6167,0.0004,0,6590.00,SPX260821P06590000,272.28,-39.12,262.5,264.1,2,0.2064,-0.3841,0.0004,28
Fri Aug 21 2026,SPX260821C06600000,445.53,0,459.3,460.8,0,0.2056,0.6126,0.0004,2507,6600.00,SPX260821P06600000,315.4,0,265.6,266.9,0,0.2055,-0.3881,0.0004,4464
Fri Aug 21 2026,SPX260821C06610000,491.86,0,452.2,453.9,0,0.2047,0.6086,0.0004,1,6610.00,SPX260821P06610000,310.02,0,268.3,269.9,0,0.2047,-0.3921,0.0004,152
Fri Aug 21 2026,SPX260821C06620000,492.93,0,445.4,447,0,0.2039,0.6045,0.0004,3,6620.00,SPX260821P06620000,312.03,0,271.4,272.9,0,0.2039,-0.3962,0.0004,24
Fri Aug 21 2026,SPX260821C06625000,450.79,39.14,442,443.6,15,0.2035,0.6024,0.0004,352,6625.00,SPX260821P06625000,271.66,-51.34,273,274.3,24,0.2034,-0.3983,0.0004,2035
Fri Aug 21 2026,SPX260821C06630000,457.3,0,438.6,440.2,0,0.203,0.6004,0.0004,1,6630.00,SPX260821P06630000,282.47,0,274.3,275.9,0,0.203,-0.4004,0.0004,68
Fri Aug 21 2026,SPX260821C06640000,476.5,0,431.8,433.4,0,0.2022,0.5962,0.0004,8,6640.00,SPX260821P06640000,285.9,-42.25,277.4,278.9,4,0.2022,-0.4045,0.0004,280
Fri Aug 21 2026,SPX260821C06650000,400.1,0,425,426.7,0,0.2014,0.592,0.0004,750,6650.00,SPX260821P06650000,278.5,-53.1,280.5,282,21,0.2014,-0.4087,0.0004,4611
Fri Aug 21 2026,SPX260821C06660000,509.12,0,418.3,420,0,0.2005,0.5878,0.0004,6,6660.00,SPX260821P06660000,321.9,0,283.6,285.1,0,0.2005,-0.413,0.0004,16
Fri Aug 21 2026,SPX260821C06670000,411.62,28.52,411.8,413.3,14,0.1997,0.5835,0.0004,1,6670.00,SPX260821P06670000,322,0,286.7,288.2,0,0.1997,-0.4172,0.0004,3
Fri Aug 21 2026,SPX260821C06675000,427.1,0,408.5,410,0,0.1992,0.5813,0.0004,1087,6675.00,SPX260821P06675000,286.75,-53.65,288.5,289.8,240,0.1992,-0.4194,0.0004,1710
Fri Aug 21 2026,SPX260821C06680000,472.85,0,405,406.6,0,0.1988,0.5792,0.0004,0,6680.00,SPX260821P06680000,300.66,-41.54,290,291.4,8,0.1988,-0.4216,0.0004,12
Fri Aug 21 2026,SPX260821C06690000,436.3,0,398.4,400,0,0.198,0.5748,0.0004,2,6690.00,SPX260821P06690000,332.6,0,293.2,294.7,0,0.198,-0.4259,0.0004,25
Fri Aug 21 2026,SPX260821C06700000,379,0,392,393.5,0,0.1971,0.5704,0.0004,1224,6700.00,SPX260821P06700000,296.1,-53.35,296.6,297.9,27,0.1972,-0.4303,0.0004,3468
Fri Aug 21 2026,SPX260821C06710000,378.55,0,385.4,386.9,0,0.1963,0.566,0.0004,4,6710.00,SPX260821P06710000,339.1,0,299.7,301.2,0,0.1963,-0.4348,0.0004,30
Fri Aug 21 2026,SPX260821C06720000,372.66,0,378.9,380.5,0,0.1955,0.5615,0.0005,28,6720.00,SPX260821P06720000,304,-52.85,303.1,304.6,1,0.1955,-0.4392,0.0005,106
Fri Aug 21 2026,SPX260821C06725000,384.24,35.29,375.8,377.2,15,0.195,0.5592,0.0005,1128,6725.00,SPX260821P06725000,358.6,0,304.9,306.2,0,0.195,-0.4415,0.0005,1459
Fri Aug 21 2026,SPX260821C06730000,413.01,0,372.4,374,0,0.1946,0.557,0.0005,6,6730.00,SPX260821P06730000,352.51,0,306.5,308,0,0.1946,-0.4437,0.0005,12
Fri Aug 21 2026,SPX260821C06740000,388.77,0,366,367.6,0,0.1938,0.5524,0.0005,69,6740.00,SPX260821P06740000,350.6,0,310,311.4,0,0.1938,-0.4483,0.0005,78
Fri Aug 21 2026,SPX260821C06750000,336.11,0,359.8,361.2,0,0.1929,0.5478,0.0005,1487,6750.00,SPX260821P06750000,312.25,-56,313.5,314.8,35,0.1929,-0.4529,0.0005,1754
Fri Aug 21 2026,SPX260821C06760000,429.27,0,353.3,354.9,0,0.1921,0.5432,0.0005,20,6760.00,SPX260821P06760000,317.47,-54.63,316.9,318.3,10,0.1921,-0.4575,0.0005,4
Fri Aug 21 2026,SPX260821C06770000,0,0,347,348.6,0,0.1912,0.5386,0.0005,0,6770.00,SPX260821P06770000,291.24,0,320.5,321.9,0,0.1913,-0.4622,0.0005,13
Fri Aug 21 2026,SPX260821C06775000,345.8,0,343.9,345.4,0,0.1908,0.5362,0.0005,691,6775.00,SPX260821P06775000,335.2,-42.8,322.3,323.7,2,0.1909,-0.4645,0.0005,336
Fri Aug 21 2026,SPX260821C06780000,326.4,0,340.8,342.3,0,0.1904,0.5338,0.0005,9,6780.00,SPX260821P06780000,256.68,0,324,325.5,0,0.1904,-0.4669,0.0005,86
Fri Aug 21 2026,SPX260821C06790000,310.5,0,334.6,336.2,0,0.1896,0.5291,0.0005,14,6790.00,SPX260821P06790000,369.55,0,327.7,329.1,0,0.1896,-0.4716,0.0005,15
Fri Aug 21 2026,SPX260821C06800000,347.4,0,328.5,330,0,0.1887,0.5243,0.0005,4104,6800.00,SPX260821P06800000,329.52,-58.48,331.3,332.8,6,0.1888,-0.4764,0.0005,2217
Fri Aug 21 2026,SPX260821C06810000,391.79,0,322.3,323.9,0,0.1879,0.5195,0.0005,6,6810.00,SPX260821P06810000,339.52,0,335.1,336.5,0,0.1879,-0.4812,0.0005,98
Fri Aug 21 2026,SPX260821C06820000,348,0,316.3,317.7,0,0.1869,0.5146,0.0005,1,6820.00,SPX260821P06820000,299.71,0,338.8,340.2,0,0.1871,-0.4861,0.0005,54
Fri Aug 21 2026,SPX260821C06825000,360.9,0,313.3,314.7,0,0.1865,0.5122,0.0005,326,6825.00,SPX260821P06825000,383.5,0,340.7,342.1,0,0.1866,-0.4886,0.0005,1104
Fri Aug 21 2026,SPX260821C06830000,337.6,0,310.3,311.8,0,0.1861,0.5097,0.0005,7,6830.00,SPX260821P06830000,367.12,0,342.7,344.1,0,0.1862,-0.491,0.0005,120
Fri Aug 21 2026,SPX260821C06840000,372.6,0,304.3,305.7,0,0.1853,0.5048,0.0005,6,6840.00,SPX260821P06840000,317.9,0,346.4,347.9,0,0.1854,-0.4959,0.0005,96
Fri Aug 21 2026,SPX260821C06850000,287.1,0,298.4,299.9,0,0.1844,0.4998,0.0005,1129,6850.00,SPX260821P06850000,347,-61.9,350.3,351.8,14,0.1845,-0.5009,0.0005,2542
Fri Aug 21 2026,SPX260821C06860000,354.6,0,292.5,293.9,0,0.1836,0.4948,0.0005,14,6860.00,SPX260821P06860000,390.07,0,354.4,355.7,0,0.1837,-0.5059,0.0005,69
Fri Aug 21 2026,SPX260821C06870000,297.63,0,286.7,288.2,0,0.1828,0.4897,0.0005,34,6870.00,SPX260821P06870000,336.84,0,358.4,359.8,0,0.1829,-0.511,0.0005,34
Fri Aug 21 2026,SPX260821C06875000,269.4,0,283.9,285.3,0,0.1824,0.4872,0.0005,1406,6875.00,SPX260821P06875000,386.49,0,360.4,361.8,0,0.1824,-0.5135,0.0005,2256
Fri Aug 21 2026,SPX260821C06880000,341.7,0,280.9,282.4,0,0.1819,0.4846,0.0005,13,6880.00,SPX260821P06880000,370.9,0,362.4,363.6,0,0.1819,-0.5161,0.0005,67
Fri Aug 21 2026,SPX260821C06890000,280.9,26.05,275.1,276.6,2,0.1811,0.4795,0.0005,28,6890.00,SPX260821P06890000,282.7,0,366.5,367.9,0,0.1812,-0.5212,0.0005,47
Fri Aug 21 2026,SPX260821C06900000,282.1,0,269.6,271,0,0.1803,0.4744,0.0005,5498,6900.00,SPX260821P06900000,367.93,-63.12,370.6,372,13,0.1803,-0.5264,0.0005,2691
Fri Aug 21 2026,SPX260821C06910000,273.58,0,263.8,265.3,0,0.1794,0.4692,0.0005,130,6910.00,SPX260821P06910000,381.1,0,374.8,376.2,0,0.1795,-0.5316,0.0005,235
Fri Aug 21 2026,SPX260821C06920000,244.14,0,258.2,259.7,0,0.1786,0.4639,0.0005,56,6920.00,SPX260821P06920000,348.85,0,379,380.5,0,0.1786,-0.5368,0.0005,99
Fri Aug 21 2026,SPX260821C06925000,256,0,255.5,256.9,0,0.1781,0.4613,0.0005,228,6925.00,SPX260821P06925000,438.5,0,381.2,382.6,0,0.1782,-0.5394,0.0005,346
Fri Aug 21 2026,SPX260821C06930000,290.3,0,252.7,254.1,0,0.1776,0.4586,0.0005,92,6930.00,SPX260821P06930000,357.7,0,383.2,384.8,0,0.1778,-0.5421,0.0005,7
Fri Aug 21 2026,SPX260821C06940000,255.72,26.72,247.2,248.6,2,0.1769,0.4533,0.0005,21,6940.00,SPX260821P06940000,395.7,0,387.6,389,0,0.1769,-0.5474,0.0005,19
Fri Aug 21 2026,SPX260821C06950000,235.2,0,241.9,243.3,0,0.1761,0.448,0.0005,4428,6950.00,SPX260821P06950000,371.92,0,392.1,393.6,0,0.1762,-0.5527,0.0005,2179
Fri Aug 21 2026,SPX260821C06960000,296.5,0,236.4,238,0,0.1753,0.4426,0.0005,511,6960.00,SPX260821P06960000,301.5,0,396.5,398,0,0.1753,-0.5581,0.0005,1
Fri Aug 21 2026,SPX260821C06970000,266.8,0,231.1,232.6,0,0.1744,0.4372,0.0005,22,6970.00,SPX260821P06970000,450.1,0,401,402.6,0,0.1745,-0.5635,0.0005,6
Fri Aug 21 2026,SPX260821C06975000,289.9,0,228.5,230,0,0.174,0.4345,0.0005,689,6975.00,SPX260821P06975000,436,0,403.3,404.9,0,0.1741,-0.5662,0.0005,778
Fri Aug 21 2026,SPX260821C06980000,287.5,0,225.9,227.4,0,0.1736,0.4318,0.0005,20,6980.00,SPX260821P06980000,418.78,-50.47,405.6,407.2,4,0.1737,-0.5689,0.0005,23
Fri Aug 21 2026,SPX260821C06990000,216.88,0,220.8,222.2,0,0.1727,0.4263,0.0005,9,6990.00,SPX260821P06990000,440.7,0,410.2,411.6,0,0.1728,-0.5744,0.0005,41
Fri Aug 21 2026,SPX260821C07000000,216.8,17.15,215.7,217.1,5,0.172,0.4208,0.0005,9905,7000.00,SPX260821P07000000,412,-67.35,414.8,416.5,133,0.172,-0.5799,0.0005,7576
Fri Aug 21 2026,SPX260821C07010000,267.5,0,210.6,212,0,0.1711,0.4153,0.0005,128,7010.00,SPX260821P07010000,417.55,-66.95,419.7,421.3,12,0.1712,-0.5854,0.0005,17
Fri Aug 21 2026,SPX260821C07020000,214.8,0,205.6,207,0,0.1703,0.4098,0.0005,27,7020.00,SPX260821P07020000,0,0,424.5,426.1,0,0.1704,-0.591,0.0005,0
Fri Aug 21 2026,SPX260821C07025000,194.4,0,203.1,204.4,0,0.1699,0.407,0.0005,344,7025.00,SPX260821P07025000,455.06,0,426.9,428.5,0,0.17,-0.5937,0.0005,1021
Fri Aug 21 2026,SPX260821C07030000,249.88,0,200.6,202,0,0.1695,0.4042,0.0005,26,7030.00,SPX260821P07030000,335.3,0,429.3,431,0,0.1696,-0.5965,0.0005,2
Fri Aug 21 2026,SPX260821C07040000,249.4,0,196.1,197.2,0,0.1688,0.3986,0.0005,8,7040.00,SPX260821P07040000,0,0,434.3,436,0,0.1688,-0.6021,0.0005,0
Fri Aug 21 2026,SPX260821C07050000,192.04,15.19,191.3,192.4,135,0.168,0.393,0.0005,793,7050.00,SPX260821P07050000,501.83,0,439.3,441,0,0.168,-0.6077,0.0005,727
Fri Aug 21 2026,SPX260821C07060000,181.31,0,186.5,187.6,0,0.1672,0.3874,0.0005,195,7060.00,SPX260821P07060000,352.9,0,444.4,446,0,0.1672,-0.6134,0.0005,194
Fri Aug 21 2026,SPX260821C07070000,194,0,181.8,182.9,0,0.1664,0.3817,0.0005,23,7070.00,SPX260821P07070000,0,0,449.5,451.2,0,0.1664,-0.619,0.0005,0
Fri Aug 21 2026,SPX260821C07075000,186.8,0,179.5,180.5,0,0.166,0.3789,0.0005,554,7075.00,SPX260821P07075000,495.61,0,452.1,453.8,0,0.166,-0.6218,0.0005,514
Fri Aug 21 2026,SPX260821C07080000,184.5,0,177.2,178.2,0,0.1656,0.3761,0.0005,17,7080.00,SPX260821P07080000,357.92,0,454.7,456.4,0,0.1656,-0.6247,0.0005,1
Fri Aug 21 2026,SPX260821C07090000,184.71,0,172.6,173.7,0,0.1648,0.3704,0.0005,36,7090.00,SPX260821P07090000,0,0,459.9,461.7,0,0.1649,-0.6303,0.0005,0
Fri Aug 21 2026,SPX260821C07100000,169.82,14.32,168.2,169.1,1,0.164,0.3647,0.0005,3424,7100.00,SPX260821P07100000,521.25,0,465.2,467,0,0.1641,-0.636,0.0005,1874
Fri Aug 21 2026,SPX260821C07110000,157.97,0,163.5,164.8,0,0.1633,0.359,0.0005,17,7110.00,SPX260821P07110000,525.08,0,470.6,472.4,0,0.1633,-0.6417,0.0005,24
Fri Aug 21 2026,SPX260821C07120000,207.9,0,159.3,160.5,0,0.1625,0.3533,0.0005,35,7120.00,SPX260821P07120000,377.55,0,476.1,478.1,0,0.1626,-0.6474,0.0005,48
Fri Aug 21 2026,SPX260821C07125000,159.25,13.75,157.1,158.2,2,0.1621,0.3505,0.0005,1003,7125.00,SPX260821P07125000,475.09,-72.91,478.9,480.9,150,0.1621,-0.6502,0.0005,566
Fri Aug 21 2026,SPX260821C07130000,162.86,0,155,156.2,0,0.1618,0.3476,0.0005,14,7130.00,SPX260821P07130000,423.34,0,481.6,483.6,0,0.1618,-0.6531,0.0005,8
Fri Aug 21 2026,SPX260821C07140000,195.4,0,150.6,151.9,0,0.161,0.3419,0.0005,34,7140.00,SPX260821P07140000,429.18,0,487.2,489.2,0,0.161,-0.6588,0.0005,2
Fri Aug 21 2026,SPX260821C07150000,152.76,16.91,146.6,147.8,4,0.1602,0.3362,0.0005,795,7150.00,SPX260821P07150000,547.92,0,492.9,494.9,0,0.1604,-0.6645,0.0005,426
Fri Aug 21 2026,SPX260821C07160000,139.8,0,142.5,143.7,0,0.1594,0.3305,0.0005,47,7160.00,SPX260821P07160000,523.36,0,498.6,500.5,0,0.1595,-0.6702,0.0005,20
