
S&P 500 INDEX,Last: 6706.21,Change:  74.02
Date: 16 marzo 2026 alle ore 13:11 GMT-4,Bid: 6704.5698,Ask: 6708.0298,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Sep 18 2026,SPX260918C06200000,779.69,32.54,790.8,793,2,0.2362,0.7397,0.0003,2364,6200.00,SPX260918P06200000,198.5,-30.4,192.6,193.7,621,0.236,-0.2612,0.0003,9781
Fri Sep 18 2026,SPX260918C06225000,822.45,0,771.5,773.6,0,0.2344,0.733,0.0003,150,6225.00,SPX260918P06225000,234.7,0,197.7,198.8,0,0.2342,-0.2679,0.0003,1198
Fri Sep 18 2026,SPX260918C06250000,713.5,0,752.2,754.2,0,0.2325,0.7263,0.0003,227,6250.00,SPX260918P06250000,240.4,0,202.8,203.9,0,0.2324,-0.2746,0.0003,3487
Fri Sep 18 2026,SPX260918C06275000,712.5,0,733,735,0,0.2307,0.7193,0.0003,518,6275.00,SPX260918P06275000,216.91,-29.44,208.1,209.2,218,0.2306,-0.2816,0.0003,5130
Fri Sep 18 2026,SPX260918C06300000,765.85,0,713.9,716,0,0.2289,0.7122,0.0003,2540,6300.00,SPX260918P06300000,220.02,-32.53,213.5,214.6,4,0.2287,-0.2887,0.0003,10113
Fri Sep 18 2026,SPX260918C06325000,702.09,0,695.1,697,0,0.227,0.7049,0.0003,620,6325.00,SPX260918P06325000,224.94,-33.81,219.1,220.2,14,0.2269,-0.296,0.0003,1942
Fri Sep 18 2026,SPX260918C06350000,725.3,0,676.3,678.2,0,0.2252,0.6975,0.0003,1246,6350.00,SPX260918P06350000,223.05,-42.15,224.8,225.9,195,0.225,-0.3034,0.0003,3637
Fri Sep 18 2026,SPX260918C06375000,739.64,0,657.7,659.6,0,0.2233,0.6899,0.0003,246,6375.00,SPX260918P06375000,229.68,-42.07,230.6,231.7,20,0.2232,-0.311,0.0003,2960
Fri Sep 18 2026,SPX260918C06400000,603.79,0,639.3,641.1,0,0.2215,0.6821,0.0003,3180,6400.00,SPX260918P06400000,236.9,-41.6,236.6,237.7,65,0.2213,-0.3188,0.0003,10126
Fri Sep 18 2026,SPX260918C06425000,635.37,0,620.8,622.7,0,0.2196,0.6742,0.0003,51,6425.00,SPX260918P06425000,241.3,-44.1,242.7,243.9,500,0.2194,-0.3267,0.0003,1779
Fri Sep 18 2026,SPX260918C06450000,739.22,0,602.6,604.6,0,0.2177,0.6661,0.0004,2950,6450.00,SPX260918P06450000,246.81,-45.64,249,250.2,18,0.2176,-0.3348,0.0004,2805
Fri Sep 18 2026,SPX260918C06475000,563.8,0,584.7,586.5,0,0.2158,0.6578,0.0004,1318,6475.00,SPX260918P06475000,264.75,-34.95,255.4,256.6,2,0.2157,-0.3431,0.0004,3707
Fri Sep 18 2026,SPX260918C06500000,570.98,39.53,566.8,568.6,7,0.2139,0.6493,0.0004,4734,6500.00,SPX260918P06500000,260.14,-46.96,262.1,263.2,507,0.2138,-0.3516,0.0004,14504
Fri Sep 18 2026,SPX260918C06525000,530.49,0,549.1,550.7,0,0.212,0.6407,0.0004,1833,6525.00,SPX260918P06525000,273.12,-41.58,268.8,270,15,0.2119,-0.3602,0.0004,2326
Fri Sep 18 2026,SPX260918C06550000,542.7,0,531.6,533.1,0,0.2101,0.6318,0.0004,2820,6550.00,SPX260918P06550000,277.91,-44.59,275.8,277,2,0.21,-0.3691,0.0004,3323
Fri Sep 18 2026,SPX260918C06575000,528.96,0,514.1,515.7,0,0.2082,0.6228,0.0004,1900,6575.00,SPX260918P06575000,292.64,-37.66,282.9,284.3,48,0.2081,-0.3781,0.0004,1385
Fri Sep 18 2026,SPX260918C06600000,488.37,23.47,497,498.5,7,0.2063,0.6136,0.0004,9025,6600.00,SPX260918P06600000,288.11,-50.49,290.2,291.5,26,0.2062,-0.3873,0.0004,7865
Fri Sep 18 2026,SPX260918C06625000,462.14,0,480,481.5,0,0.2044,0.6042,0.0004,852,6625.00,SPX260918P06625000,307.57,-39.23,297.7,299,26,0.2043,-0.3967,0.0004,1450
Fri Sep 18 2026,SPX260918C06650000,473.27,40.52,463.2,464.7,3,0.2025,0.5946,0.0004,2152,6650.00,SPX260918P06650000,302.6,-52.8,305.4,306.8,5,0.2024,-0.4063,0.0004,6655
Fri Sep 18 2026,SPX260918C06675000,451.25,34.15,446.5,448.2,2,0.2006,0.5848,0.0004,618,6675.00,SPX260918P06675000,311.6,-52.5,313.3,314.6,6,0.2005,-0.4161,0.0004,1150
Fri Sep 18 2026,SPX260918C06700000,429.6,28.15,430.2,431.8,27,0.1986,0.5748,0.0004,6859,6700.00,SPX260918P06700000,321.1,-51.95,321.4,322.8,20,0.1986,-0.4261,0.0004,8428
Fri Sep 18 2026,SPX260918C06725000,438.13,0,413.9,415.6,0,0.1967,0.5647,0.0004,675,6725.00,SPX260918P06725000,329.2,-53.05,329.7,331,4,0.1966,-0.4363,0.0004,2538
Fri Sep 18 2026,SPX260918C06750000,396.26,25.21,398.1,399.6,2,0.1948,0.5543,0.0004,2366,6750.00,SPX260918P06750000,335.1,-56.5,338.2,339.6,52,0.1947,-0.4466,0.0004,4230
Fri Sep 18 2026,SPX260918C06775000,369.5,0,382.2,383.9,0,0.1928,0.5437,0.0004,409,6775.00,SPX260918P06775000,343.7,-57.55,347,348.4,4,0.1928,-0.4572,0.0004,2203
Fri Sep 18 2026,SPX260918C06800000,368.18,26.68,366.8,368.4,108,0.1909,0.5329,0.0004,5922,6800.00,SPX260918P06800000,354.2,-56.9,356.1,357.3,74,0.1908,-0.468,0.0004,11210
Fri Sep 18 2026,SPX260918C06825000,354.2,27.05,351.5,353.1,3,0.1889,0.5219,0.0004,884,6825.00,SPX260918P06825000,368.7,-52.5,365.2,366.6,20,0.1889,-0.479,0.0004,2972
Fri Sep 18 2026,SPX260918C06850000,345.59,32.59,336.5,338,30,0.187,0.5107,0.0004,4612,6850.00,SPX260918P06850000,374.2,-57.35,374.8,376,4,0.1869,-0.4902,0.0004,6313
Fri Sep 18 2026,SPX260918C06875000,325,25.95,321.8,323.3,10,0.185,0.4993,0.0004,1140,6875.00,SPX260918P06875000,388,-54.15,384.4,385.7,13,0.185,-0.5016,0.0004,1215
Fri Sep 18 2026,SPX260918C06900000,310.62,25.17,307.3,308.8,35,0.183,0.4878,0.0005,5793,6900.00,SPX260918P06900000,399.21,-53.84,394.5,395.8,26,0.183,-0.5132,0.0005,8223
Fri Sep 18 2026,SPX260918C06925000,275.1,0,293.1,294.6,0,0.1811,0.476,0.0005,751,6925.00,SPX260918P06925000,401.9,-62.35,404.7,406.2,1,0.1811,-0.5249,0.0005,2014
Fri Sep 18 2026,SPX260918C06950000,282.3,23.1,279.2,280.6,7,0.1791,0.464,0.0005,3534,6950.00,SPX260918P06950000,411.23,-64.37,415.4,416.8,4,0.1792,-0.5369,0.0005,2672
Fri Sep 18 2026,SPX260918C06975000,267.7,21.2,265.6,267,2,0.1772,0.4518,0.0005,1336,6975.00,SPX260918P06975000,424.08,0,426.2,427.7,0,0.1773,-0.5491,0.0005,2436
Fri Sep 18 2026,SPX260918C07000000,254.36,20.21,252.3,253.7,407,0.1753,0.4395,0.0005,39130,7000.00,SPX260918P07000000,434.27,-65.23,437.4,438.9,8,0.1754,-0.5614,0.0005,38781
Fri Sep 18 2026,SPX260918C07025000,224.6,0,239.4,240.8,0,0.1734,0.427,0.0005,1376,7025.00,SPX260918P07025000,435.76,0,448.9,450.4,0,0.1734,-0.5739,0.0005,1414
Fri Sep 18 2026,SPX260918C07050000,228.43,17.98,226.7,228.1,14,0.1715,0.4144,0.0005,4060,7050.00,SPX260918P07050000,455.1,-69.6,460.7,462.3,4,0.1715,-0.5865,0.0005,2597
Fri Sep 18 2026,SPX260918C07075000,217.78,18.73,214.7,215.8,5,0.1697,0.4016,0.0005,1155,7075.00,SPX260918P07075000,457.7,0,472.9,474.6,0,0.1697,-0.5993,0.0005,1468
Fri Sep 18 2026,SPX260918C07100000,190.2,0,202.8,203.9,0,0.1678,0.3887,0.0005,6816,7100.00,SPX260918P07100000,508.16,0,485.5,487.2,0,0.1678,-0.6122,0.0005,3332
Fri Sep 18 2026,SPX260918C07125000,194,16.7,191.3,192.3,6,0.166,0.3758,0.0005,1590,7125.00,SPX260918P07125000,507.92,0,498.4,500.2,0,0.166,-0.6252,0.0005,816
Fri Sep 18 2026,SPX260918C07150000,182.6,15.55,180.1,181.2,2,0.1642,0.3627,0.0005,2941,7150.00,SPX260918P07150000,523.45,-55.75,511.7,513.5,2,0.1642,-0.6382,0.0005,2730
Fri Sep 18 2026,SPX260918C07175000,171.6,14.55,169.4,170.4,168,0.1625,0.3496,0.0005,2373,7175.00,SPX260918P07175000,415.83,0,525.5,527.3,0,0.1625,-0.6513,0.0005,918
Fri Sep 18 2026,SPX260918C07200000,158.81,11.31,159,160.1,505,0.1608,0.3366,0.0005,8660,7200.00,SPX260918P07200000,571.12,0,539.6,541.5,0,0.1607,-0.6643,0.0005,2504
Fri Sep 18 2026,SPX260918C07225000,151.04,12.74,149,150.2,234,0.159,0.3235,0.0005,947,7225.00,SPX260918P07225000,552.06,-71.89,554.1,556,12,0.159,-0.6774,0.0005,216
Fri Sep 18 2026,SPX260918C07250000,143.61,14.11,139.4,140.6,1,0.1574,0.3105,0.0005,3488,7250.00,SPX260918P07250000,562.74,-76.86,569,570.9,22,0.1574,-0.6904,0.0005,810
Fri Sep 18 2026,SPX260918C07275000,136.1,15,130.2,131.4,4,0.1558,0.2976,0.0005,852,7275.00,SPX260918P07275000,600.23,-55.37,584.3,586.2,8,0.1558,-0.7034,0.0005,384
Fri Sep 18 2026,SPX260918C07300000,123.74,10.84,121.5,122.6,1450,0.1542,0.2847,0.0005,7662,7300.00,SPX260918P07300000,596.7,-75.3,600.1,602.1,20,0.1542,-0.7162,0.0005,1964
Fri Sep 18 2026,SPX260918C07325000,116.5,11.3,113.1,114.3,9,0.1527,0.272,0.0004,2845,7325.00,SPX260918P07325000,586.95,0,616.2,618.1,0,0.1526,-0.7289,0.0004,328
Fri Sep 18 2026,SPX260918C07350000,110.2,12.25,105.2,105.9,2,0.1511,0.2595,0.0004,2422,7350.00,SPX260918P07350000,550.77,0,632.8,634.5,0,0.1512,-0.7414,0.0004,426
Fri Sep 18 2026,SPX260918C07375000,100.41,9.36,97.7,98.6,11,0.1497,0.2471,0.0004,971,7375.00,SPX260918P07375000,661.48,-62.37,646.9,653.6,1,0.1495,-0.7538,0.0004,26
Fri Sep 18 2026,SPX260918C07400000,92.31,7.76,90.6,91.6,154,0.1484,0.235,0.0004,10067,7400.00,SPX260918P07400000,634.72,0,664.5,671.5,0,0.1485,-0.7659,0.0004,707
Fri Sep 18 2026,SPX260918C07425000,88.1,9.75,83.9,84.8,2,0.147,0.2231,0.0004,846,7425.00,SPX260918P07425000,650.33,0,681.7,689.7,0,0.1471,-0.7778,0.0004,211
Fri Sep 18 2026,SPX260918C07450000,78.8,6.3,77.5,78.5,15,0.1457,0.2114,0.0004,2680,7450.00,SPX260918P07450000,580.05,0,700.5,707.4,0,0.1457,-0.7895,0.0004,283
Fri Sep 18 2026,SPX260918C07475000,75.3,8.25,71.2,72.3,2,0.1443,0.2,0.0004,586,7475.00,SPX260918P07475000,717.81,-79.89,718.4,726.8,6,0.1448,-0.801,0.0004,210
Fri Sep 18 2026,SPX260918C07500000,66.71,4.81,65.7,66.7,8,0.1431,0.1888,0.0004,7632,7500.00,SPX260918P07500000,729.27,-87.93,737.9,744.7,10,0.1433,-0.8121,0.0004,1005
Fri Sep 18 2026,SPX260918C07525000,62.5,5.45,60.4,61.5,7,0.142,0.1781,0.0004,2001,7525.00,SPX260918P07525000,777.91,-59.09,756.5,765,9,0.1425,-0.8228,0.0004,113
Fri Sep 18 2026,SPX260918C07550000,56.64,4.09,55.5,56.6,88,0.1408,0.1676,0.0004,1364,7550.00,SPX260918P07550000,782.11,-74.89,776.8,783.5,5,0.1411,-0.8333,0.0004,757
Fri Sep 18 2026,SPX260918C07575000,50.3,0,51,52,0,0.1398,0.1575,0.0004,344,7575.00,SPX260918P07575000,592.9,0,796,804.3,0,0.1401,-0.8434,0.0004,27
Fri Sep 18 2026,SPX260918C07600000,49.43,4.83,46.8,47.8,2120,0.1389,0.1478,0.0004,8787,7600.00,SPX260918P07600000,626.3,0,817,823.7,0,0.1391,-0.8531,0.0004,256
Fri Sep 18 2026,SPX260918C07625000,47.61,0,42.9,43.9,0,0.138,0.1384,0.0003,415,7625.00,SPX260918P07625000,659.99,0,836.8,845.2,0,0.1384,-0.8625,0.0003,24
Fri Sep 18 2026,SPX260918C07650000,44.99,0,39.3,40.2,0,0.1371,0.1295,0.0003,2909,7650.00,SPX260918P07650000,762.48,0,858.4,865.1,0,0.1373,-0.8714,0.0003,80
Fri Sep 18 2026,SPX260918C07675000,40.86,0,35.9,36.8,0,0.1362,0.121,0.0003,833,7675.00,SPX260918P07675000,781.86,0,878.9,887,0,0.1366,-0.8799,0.0003,4
Fri Sep 18 2026,SPX260918C07700000,34.83,3.18,32.9,33.7,44,0.1355,0.1129,0.0003,4484,7700.00,SPX260918P07700000,937.14,0,901,907.5,0,0.1357,-0.888,0.0003,25
Fri Sep 18 2026,SPX260918C07725000,29.36,0,30,30.9,0,0.1348,0.1052,0.0003,707,7725.00,SPX260918P07725000,837.6,0,921.9,930.2,0,0.1351,-0.8957,0.0003,4
Fri Sep 18 2026,SPX260918C07750000,28.23,1.63,27.4,28.1,7,0.134,0.098,0.0003,1699,7750.00,SPX260918P07750000,856.4,0,944.5,951,0,0.1343,-0.9029,0.0003,6
Fri Sep 18 2026,SPX260918C07775000,35.8,0,25,25.8,0,0.1335,0.0912,0.0003,204,7775.00,SPX260918P07775000,0,0,965.9,974.1,0,0.1342,-0.9098,0.0003,0
Fri Sep 18 2026,SPX260918C07800000,23.43,1.13,22.9,23.5,17,0.133,0.0848,0.0002,9170,7800.00,SPX260918P07800000,906.61,0,989,995.5,0,0.1336,-0.9162,0.0002,129
Fri Sep 18 2026,SPX260918C07825000,22.3,1.85,20.9,21.5,4,0.1325,0.0788,0.0002,3172,7825.00,SPX260918P07825000,0,0,1010.6,1018.9,0,0.1332,-0.9222,0.0002,0
Fri Sep 18 2026,SPX260918C07850000,20.43,1.68,19.1,19.6,17,0.132,0.0732,0.0002,1533,7850.00,SPX260918P07850000,0,0,1034,1040.6,0,0.1326,-0.9277,0.0002,0
Fri Sep 18 2026,SPX260918C07875000,25.1,0,17.4,17.9,0,0.1315,0.068,0.0002,148,7875.00,SPX260918P07875000,0,0,1056.1,1064.3,0,0.1324,-0.933,0.0002,0
Fri Sep 18 2026,SPX260918C07900000,16.88,1.13,15.9,16.4,9,0.1312,0.0631,0.0002,5793,7900.00,SPX260918P07900000,871.11,0,1079.8,1086.3,0,0.1319,-0.9378,0.0002,102
Fri Sep 18 2026,SPX260918C07950000,14.1,0.95,13.2,13.7,8,0.1306,0.0544,0.0002,1302,7950.00,SPX260918P07950000,0,0,1126.1,1132.6,0,0.1314,-0.9465,0.0002,0
Fri Sep 18 2026,SPX260918C08000000,11.94,0.94,11,11.5,88,0.1301,0.047,0.0002,10056,8000.00,SPX260918P08000000,943.2,0,1170.5,1180.5,0,0.1297,-0.9539,0.0002,1295
Fri Sep 18 2026,SPX260918C08100000,8.5,0.65,7.6,8.1,7,0.1296,0.0353,0.0001,7819,8100.00,SPX260918P08100000,1242.96,0,1264.8,1275.2,0,0.1288,-0.9656,0.0001,99
Fri Sep 18 2026,SPX260918C08200000,5.7,0.05,5.4,5.8,5,0.1297,0.0268,0.0001,10041,8200.00,SPX260918P08200000,0,0,1360.4,1371,0,0.1287,-0.9742,0.0001,0
Fri Sep 18 2026,SPX260918C08300000,4.35,0.1,4,4.3,2,0.1308,0.0205,0.0001,6142,8300.00,SPX260918P08300000,0,0,1456.7,1467.6,0,0.1292,-0.9804,0.0001,0
Fri Sep 18 2026,SPX260918C08400000,3.1,-0.1,2.95,3.3,12,0.1321,0.0158,0.0001,4830,8400.00,SPX260918P08400000,0,0,1553.5,1564.7,0,0.1302,-0.9851,0.0001,0
Fri Sep 18 2026,SPX260918C08500000,2.3,0,2.15,2.55,0,0.1335,0.0123,0,4676,8500.00,SPX260918P08500000,1367.63,0,1647.2,1667.7,0,0.1388,-0.9886,0,2
Fri Sep 18 2026,SPX260918C08600000,2.35,0,1.65,2.05,0,0.1355,0.0096,0,4330,8600.00,SPX260918P08600000,0,0,1744.7,1765.2,0,0.1422,-0.9913,0,0
Fri Sep 18 2026,SPX260918C08800000,1.17,0,1.05,1.4,0,0.1404,0.0061,0,2884,8800.00,SPX260918P08800000,0,0,1939.5,1960,0,0.1447,-0.9948,0,0
Fri Sep 18 2026,SPX260918C09000000,0.9,0,0.7,1,0,0.1455,0.0041,0,3030,9000.00,SPX260918P09000000,0,0,2135.6,2156.1,0,0.1576,-0.9968,0,0
Fri Sep 18 2026,SPX260918C09200000,0.79,0,0.5,0.8,0,0.1516,0.003,0,3666,9200.00,SPX260918P09200000,2097.46,0,2330.7,2351.3,0,0.1585,-0.998,0,4
Fri Sep 18 2026,SPX260918C09400000,0.47,0,0.35,0.65,0,0.1573,0.0023,0,3317,9400.00,SPX260918P09400000,2392.6,0,2526.5,2547.1,0,0.1664,-0.9986,0,1
Fri Sep 18 2026,SPX260918C09600000,0.52,0,0.25,0.55,0,0.1632,0.0018,0,146,9600.00,SPX260918P09600000,0,0,2722.4,2742.9,0,0.1747,-0.9991,0,0
Fri Sep 18 2026,SPX260918C09800000,0.4,0,0.2,0.45,0,0.169,0.0015,0,4569,9800.00,SPX260918P09800000,2684.24,0,2918.2,2938.8,0,0.1825,-0.9994,0,4
Wed Sep 30 2026,SPXW260930C02800000,4211.38,0,3931,3950.1,0,0.5635,0.9913,0,1,2800.00,SPXW260930P02800000,12.3,0,10,10.3,0,0.5661,-0.0096,0,704
Wed Sep 30 2026,SPXW260930C03000000,0,0,3737.9,3756.4,0,0.5395,0.989,0,0,3000.00,SPXW260930P03000000,14.2,0,12,12.4,0,0.5399,-0.0119,0,391
Wed Sep 30 2026,SPXW260930C03200000,0,0,3545.1,3563,0,0.5159,0.9863,0,0,3200.00,SPXW260930P03200000,20.1,0,14.4,14.7,0,0.5148,-0.0146,0,298
Wed Sep 30 2026,SPXW260930C03400000,0,0,3352.8,3370.1,0,0.4935,0.9831,0,0,3400.00,SPXW260930P03400000,20.66,0,17,17.4,0,0.4905,-0.0178,0,170
Wed Sep 30 2026,SPXW260930C03500000,0,0,3256.7,3273.6,0,0.4818,0.9813,0,0,3500.00,SPXW260930P03500000,19.5,-2.85,18.4,18.8,1,0.4784,-0.0196,0,126
Wed Sep 30 2026,SPXW260930C03600000,0,0,3158.9,3175.6,0,0.4635,0.9793,0,0,3600.00,SPXW260930P03600000,23.2,0,19.9,20.3,0,0.4667,-0.0216,0,420
Wed Sep 30 2026,SPXW260930C03700000,0,0,3063.1,3079.3,0,0.4528,0.9772,0,0,3700.00,SPXW260930P03700000,22.29,-3.66,21.5,22,40,0.455,-0.0237,0,267
Wed Sep 30 2026,SPXW260930C03800000,0,0,2967.4,2982.8,0,0.4416,0.975,0,0,3800.00,SPXW260930P03800000,27.41,0,23.3,23.7,0,0.4437,-0.026,0,557
Wed Sep 30 2026,SPXW260930C03900000,0,0,2871.8,2886.8,0,0.4312,0.9725,0,0,3900.00,SPXW260930P03900000,29.78,0,25.1,25.5,0,0.4323,-0.0285,0,308
Wed Sep 30 2026,SPXW260930C04000000,3028.14,0,2776.5,2792.1,0,0.4228,0.9698,0,5,4000.00,SPXW260930P04000000,27.75,-4.85,27.1,27.6,4,0.4212,-0.0312,0,363
Wed Sep 30 2026,SPXW260930C04100000,0,0,2681.5,2695.8,0,0.4119,0.9668,0,0,4100.00,SPXW260930P04100000,34.98,0,29.3,29.7,0,0.4105,-0.0341,0,44
Wed Sep 30 2026,SPXW260930C04200000,0,0,2585.4,2599.8,0,0.3999,0.9636,0,0,4200.00,SPXW260930P04200000,37.77,0,31.6,32.1,0,0.4,-0.0373,0,100
Wed Sep 30 2026,SPXW260930C04300000,0,0,2490.5,2504.6,0,0.3901,0.96,0,0,4300.00,SPXW260930P04300000,40.66,0,34.2,34.7,0,0.3897,-0.0409,0,136
Wed Sep 30 2026,SPXW260930C04400000,2647.28,0,2395.6,2409.3,0,0.3798,0.9561,0,1,4400.00,SPXW260930P04400000,42.4,0,37,37.6,0,0.3796,-0.0448,0,62
Wed Sep 30 2026,SPXW260930C04500000,2457.74,0,2301,2314.5,0,0.37,0.9518,0.0001,7,4500.00,SPXW260930P04500000,40.67,-7.73,40.1,40.7,2,0.3698,-0.0491,0.0001,149
Wed Sep 30 2026,SPXW260930C04600000,2202.27,0,2207.2,2220.3,0,0.3611,0.947,0.0001,2,4600.00,SPXW260930P04600000,44.55,-8.1,43.6,44.2,2,0.3602,-0.0539,0.0001,326
Wed Sep 30 2026,SPXW260930C04700000,0,0,2113,2125.7,0,0.351,0.9417,0.0001,0,4700.00,SPXW260930P04700000,48.64,-8.71,47.4,48.1,2,0.351,-0.0592,0.0001,292
Wed Sep 30 2026,SPXW260930C04750000,0,0,2065.8,2078.4,0,0.3458,0.9388,0.0001,0,4750.00,SPXW260930P04750000,57.46,0,49.5,50.2,0,0.3464,-0.0621,0.0001,128
Wed Sep 30 2026,SPXW260930C04800000,0,0,2019.9,2032.4,0,0.3426,0.9358,0.0001,0,4800.00,SPXW260930P04800000,52.19,-10.36,51.7,52.4,2,0.3418,-0.0651,0.0001,194
Wed Sep 30 2026,SPXW260930C04850000,0,0,1973.5,1985.5,0,0.338,0.9326,0.0001,0,4850.00,SPXW260930P04850000,59.57,0,54,54.7,0,0.3375,-0.0683,0.0001,257
Wed Sep 30 2026,SPXW260930C04900000,0,0,1926.1,1939,0,0.3329,0.9292,0.0001,0,4900.00,SPXW260930P04900000,65.87,0,56.5,57.2,0,0.333,-0.0717,0.0001,114
Wed Sep 30 2026,SPXW260930C04950000,0,0,1880,1892.6,0,0.3287,0.9256,0.0001,1,4950.00,SPXW260930P04950000,71.25,0,59.1,59.7,0,0.3287,-0.0753,0.0001,39
Wed Sep 30 2026,SPXW260930C05000000,1888.66,0,1833.9,1845.7,0,0.324,0.9218,0.0001,18,5000.00,SPXW260930P05000000,73.65,0,61.8,62.5,0,0.3244,-0.0791,0.0001,310
Wed Sep 30 2026,SPXW260930C05050000,0,0,1787.9,1799.7,0,0.3199,0.9178,0.0001,0,5050.00,SPXW260930P05050000,64.3,-13.95,64.6,65.3,2,0.3201,-0.0831,0.0001,110
Wed Sep 30 2026,SPXW260930C05100000,1754.99,0,1742,1753.9,0,0.3158,0.9136,0.0001,1,5100.00,SPXW260930P05100000,78.43,0,67.7,68.4,0,0.316,-0.0873,0.0001,157
Wed Sep 30 2026,SPXW260930C05150000,1638,0,1696.5,1708.5,0,0.312,0.9091,0.0001,1,5150.00,SPXW260930P05150000,82.19,0,70.9,71.6,0,0.3119,-0.0918,0.0001,118
Wed Sep 30 2026,SPXW260930C05200000,1614,0,1651.1,1662.6,0,0.3078,0.9044,0.0001,3,5200.00,SPXW260930P05200000,86.02,0,74.3,75,0,0.3078,-0.0965,0.0001,447
Wed Sep 30 2026,SPXW260930C05250000,1606.64,0,1605.9,1617.1,0,0.3038,0.8994,0.0001,1,5250.00,SPXW260930P05250000,72.62,0,77.9,78.6,0,0.3038,-0.1015,0.0001,129
Wed Sep 30 2026,SPXW260930C05300000,1622.71,0,1561.3,1572.3,0,0.3003,0.8942,0.0001,1,5300.00,SPXW260930P05300000,98.38,0,81.7,82.4,0,0.2999,-0.1068,0.0001,99
Wed Sep 30 2026,SPXW260930C05350000,1555.23,0,1515.9,1527.3,0,0.2961,0.8886,0.0001,7,5350.00,SPXW260930P05350000,99.84,0,85.7,86.5,0,0.2959,-0.1123,0.0001,53
Wed Sep 30 2026,SPXW260930C05375000,1494.12,0,1494.2,1505,0,0.2945,0.8858,0.0001,121,5375.00,SPXW260930P05375000,97.71,0,87.8,88.6,0,0.294,-0.1152,0.0001,22
Wed Sep 30 2026,SPXW260930C05400000,0,0,1471.5,1482.2,0,0.2921,0.8828,0.0001,0,5400.00,SPXW260930P05400000,107.92,0,90,90.9,0,0.2921,-0.1181,0.0001,129
Wed Sep 30 2026,SPXW260930C05425000,0,0,1449.4,1460,0,0.2903,0.8798,0.0001,0,5425.00,SPXW260930P05425000,83.9,0,92.2,93,0,0.2902,-0.1212,0.0001,18
Wed Sep 30 2026,SPXW260930C05450000,1658.98,0,1427.2,1437.6,0,0.2883,0.8766,0.0001,1,5450.00,SPXW260930P05450000,94.9,0,94.5,95.3,0,0.2883,-0.1243,0.0001,68
Wed Sep 30 2026,SPXW260930C05475000,0,0,1405.6,1416,0,0.2869,0.8734,0.0001,0,5475.00,SPXW260930P05475000,97.1,0,96.8,97.6,0,0.2864,-0.1275,0.0001,21
Wed Sep 30 2026,SPXW260930C05500000,1548.87,0,1382.9,1393.3,0,0.2844,0.8702,0.0001,19,5500.00,SPXW260930P05500000,118.7,0,99.2,100.2,0,0.2845,-0.1308,0.0001,221
Wed Sep 30 2026,SPXW260930C05525000,0,0,1361.5,1371.9,0,0.2831,0.8668,0.0002,0,5525.00,SPXW260930P05525000,100.6,0,101.7,102.5,0,0.2827,-0.1341,0.0002,34
Wed Sep 30 2026,SPXW260930C05550000,1504.22,0,1339.1,1350.3,0,0.2812,0.8633,0.0002,15,5550.00,SPXW260930P05550000,124.87,0,104.3,105.1,0,0.2808,-0.1376,0.0002,347
Wed Sep 30 2026,SPXW260930C05575000,0,0,1317.3,1328.4,0,0.2793,0.8598,0.0002,0,5575.00,SPXW260930P05575000,97.2,0,106.9,107.8,0,0.279,-0.1411,0.0002,50
Wed Sep 30 2026,SPXW260930C05600000,1350.37,0,1296.6,1305.7,0,0.2777,0.8562,0.0002,3,5600.00,SPXW260930P05600000,119.19,0,109.6,110.5,0,0.2772,-0.1448,0.0002,44
Wed Sep 30 2026,SPXW260930C05625000,0,0,1275,1284.1,0,0.2759,0.8525,0.0002,0,5625.00,SPXW260930P05625000,133.14,0,112.4,113.3,0,0.2754,-0.1485,0.0002,35
Wed Sep 30 2026,SPXW260930C05650000,1522.06,0,1253.3,1262.5,0,0.2741,0.8486,0.0002,4,5650.00,SPXW260930P05650000,120.91,0,115.3,116.2,0,0.2736,-0.1523,0.0002,23
Wed Sep 30 2026,SPXW260930C05675000,0,0,1231.9,1241,0,0.2725,0.8447,0.0002,0,5675.00,SPXW260930P05675000,134.52,0,118.3,119.1,0,0.2718,-0.1562,0.0002,58
Wed Sep 30 2026,SPXW260930C05700000,0,0,1210.5,1219.5,0,0.2706,0.8407,0.0002,0,5700.00,SPXW260930P05700000,126.16,-19.59,121.3,122.2,24,0.27,-0.1602,0.0002,212
Wed Sep 30 2026,SPXW260930C05725000,0,0,1189.2,1198.1,0,0.2689,0.8366,0.0002,0,5725.00,SPXW260930P05725000,125.18,-24.22,124.4,125.3,40,0.2682,-0.1643,0.0002,74
Wed Sep 30 2026,SPXW260930C05750000,0,0,1167.9,1176.6,0,0.2668,0.8324,0.0002,0,5750.00,SPXW260930P05750000,126.38,-26.72,127.6,128.5,5,0.2665,-0.1685,0.0002,94
Wed Sep 30 2026,SPXW260930C05775000,0,0,1146.5,1155.7,0,0.2653,0.8281,0.0002,0,5775.00,SPXW260930P05775000,131.2,0,130.9,131.8,0,0.2647,-0.1728,0.0002,128
